 ,279466,42043,2020-11-02 19:30:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Along with the signed cd, some lucky purchasers of these items may even receive complimentary cat hair stuck inside the pages. Or the aromatic scent of white wine I occasionally spill while signing. #Caturday  ",172791,19093,2020-10-17 15:01:59,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: Signed #folklore CDs are back for a limited time!! Head to  to get yours now!! Per purchase limi…,0,3643,2020-10-16 18:05:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I spoke to @vmagazine about why I’ll be voting for Joe Biden for president. So apt that it’s come out on the night of the VP debate. Gonna be watching and supporting @KamalaHarris by yelling at the tv a lot. And I also have custom cookies 🍪💪😘 

📷 @inezandvinoodh ",393124,58800,2020-10-07 20:23:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Yeah I showed up at your party...then made a thematic album chapter about it 😄  ,238841,25948,2020-09-21 04:11:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
“Betty” Live from the 2020 Academy of Country Music Awards is out now 💫  ,131445,18224,2020-09-18 18:59:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Guys I don’t know anything but I know I miss youuuuu. So watch the @ACMawards for my performance of ‘Betty’ 🙂 ,181462,25127,2020-09-16 01:37:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Bout to show up at your party @ACMawards 😺 ,172572,28761,2020-09-13 17:58:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@VancityReynolds @jessetyler @blakelively not trying to be The Loudest Woman This Town Has Ever Seen™️ but... I LOVE THIS,88625,8676,2020-09-12 20:32:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The third album theme I put together is called “folklore: the saltbox house chapter” 🌾  Listen here:  ,147284,17510,2020-08-27 04:05:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@vitoriamariox Vitoria!! Your video just made my day. You worked so hard to get those incredible grades and it was an honor to have some part in your journey. Let’s find a way to meet when it’s safe to! So proud of you 💕,35849,4271,2020-08-26 16:13:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The next thematic composition that I put together from the album is out now 🌙 Listen to “folklore: the sleepless nights chapter” here:  ,149570,20098,2020-08-24 04:12:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"In my head, the songs on folklore fit together in different groups and “chapters” - based on how they fit together thematically. I want to share the first one today. Here’s “folklore: the escapism chapter” ♥️  ",175084,25438,2020-08-21 04:18:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"folklore deluxe edition featuring bonus song “the lakes” is now available to stream/download 🌊


📷: Beth Garrabrant ",145565,20861,2020-08-18 13:13:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @Vevo: Wrap yourself up in all the details of @taylorswift13's ""cardigan."" 🧚‍♀️ From her painting skills to taking inspiration from isol…",0,4544,2020-08-17 22:48:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Donald Trump’s ineffective leadership gravely worsened the crisis that we are in and he is now taking advantage of it to subvert and destroy our right to vote and vote safely. Request a ballot early. Vote early.,374695,63487,2020-08-15 17:20:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Trump’s calculated dismantling of USPS proves one thing clearly: He is WELL AWARE that we do not want him as our president. He’s chosen to blatantly cheat and put millions of Americans’ lives at risk in an effort to hold on to power.,739373,148426,2020-08-15 17:20:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@jpcleds WOW this is incredible!! Thank you so much for making this. 🎂 I also saw your Instagram and your art is phenomenal!👏👏👏😘😘😘,42593,3204,2020-08-03 23:37:19,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@thechicks ,21382,1473,2020-07-30 23:27:37,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@seeitinmymind Welcome back from your trip! We are all somber woodland fairies now. Feel free to grab a wicker basket and join us! 🧚‍♀️ 🧚‍♂️😄,68047,6431,2020-07-30 21:57:26,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"@AmiraRasool Amira, I admire the work you’re doing and I’m happy to make a contribution to your company and to support the Black in Fashion Council (launching on 8/3) with a donation 💗@thefolklore @amirarasool @bifcglobal  #blackinfashioncouncil",18982,2388,2020-07-30 16:05:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The video for cardigan “cabin in candlelight” version is out now using new behind-the-scenes footage from the album photoshoot. You can watch it here:  ,128776,20289,2020-07-30 04:14:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
cardigan “cabin in candlelight” version is out now 🕯 ,167374,20993,2020-07-30 04:06:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@kenziecoffman When I tell you I nearly choked on my wine laughing at this 😂😂😂😂,35385,3455,2020-07-30 03:43:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @aaron_dessner: Looking back at @taylorswift13 's text with her original voice memo of Cardigan...still surreal...a special edition of t…,0,9847,2020-07-28 22:43:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@maisiehpeters My ears have been blessed on this fine Tuesday 🙏🙏🙏,24354,2062,2020-07-28 16:55:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The limited edition “cardigan” single collection is available now, which has the original voice memo I sent Aaron for the song on April 27, 2020 (alternate lyrics included.) The song + voice memo are available on 7” &amp; 12” vinyl editions and CD through 7/30  ",157757,19442,2020-07-28 04:11:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @RollingStone: Some of us have spent years dreaming Taylor Swift would do a whole album like #Folklore, but nobody really dreamed it wou…",0,6336,2020-07-27 21:25:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @ZooeyDeschanel: Saturday plans: wine and folklore ,0,22775,2020-07-27 20:49:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@joshvisser Omg did you just call me “daddy”,89946,18971,2020-07-24 22:34:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@KaileySteward The whole album mood board was actually just ‘life of inner forest witch’ written in quill and ink on a scroll made of tree bark so this tracks,31011,4444,2020-07-24 21:55:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@stephenszczerba yep just trying to do my part over here 😷🕯😺,33542,3305,2020-07-24 21:53:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @guardianculture: Taylor Swift: Folklore review – bombastic pop makes way for emotional acuity ,0,8629,2020-07-24 04:47:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @boniver: Very very honored to be a part of @taylorswift13’s album ‘Folklore’. Shout out to @aaron_dessner for always being the great co…,0,16313,2020-07-24 04:35:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"You can get the bonus song “the lakes” on the 8 deluxe CD editions, 8 deluxe vinyl editions, and the cassette edition of folklore that are available at  🌊 

📷: Beth Garrabrant ",168496,23496,2020-07-24 04:18:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I knew you tried to change the ending, Peter losing Wendy. The #cardiganMusicVideo is out now.

 ",233367,46178,2020-07-24 04:18:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"In isolation my imagination has run wild and this album is the result. I’ve told these stories to the best of my ability with all the love, wonder, and whimsy they deserve. Now it’s up to you to pass them down. folklore is out now:   

📷: Beth Garrabrant ",559290,118192,2020-07-24 04:08:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
30 minutes until the #cardiganMusicVideo! 🎹✨ ,171038,28080,2020-07-24 03:31:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Editor Chancler Haynes, special effects wizards David Lebensfeld &amp; Grant Miller and set designer Ethan Tobman. The entire shoot was overseen by a medical inspector, everyone wore masks, stayed away from each other, and I even did my own hair, makeup, and styling 😂",120930,15057,2020-07-23 12:12:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The music video for “cardigan” will premiere tonight, which I wrote/directed. A million thank you’s to my brilliant, bad ass video team - Cinematographer Rodrigo Prieto, producer Jil Hardin, executive producer Rebecca Skinner, AD Joe ‘Oz’ Osbourne ",316735,61770,2020-07-23 12:12:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"folklore will have 16 songs on the standard edition, but the physical deluxe editions will include a bonus track “the lakes.” Because this is my 8th studio album, I made 8 deluxe CDs &amp; 8 deluxe vinyls available for 1 week😄 Each has unique covers &amp; photos  ",394759,87912,2020-07-23 12:09:14,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Surprise 🤗 Tonight at midnight I’ll be releasing my 8th studio album, folklore; an entire brand new album of songs I’ve poured all of my whims, dreams, fears, and musings into. Pre-order at  ",799631,195743,2020-07-23 12:01:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Can’t wait to watch @Disclosure_Doc on @netflix today!! Executive produced by @Lavernecox who is extraordinary 💕💕💕 Who else is gonna watch?! ,74714,8087,2020-06-19 17:09:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"For my family, everything that has transpired recently gives us an opportunity to reflect, listen, and reprogram any part of our lives that hasn’t been loudly and ferociously anti-racist, and to never let privilege lie dormant when it could be used to stand up for what’s right.",85457,7361,2020-06-19 04:01:22,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Personally, I’ve made the decision to give all of my employees June 19th off in honor of Freedom Day from now on, and to continue to educate myself on the history that brought us to this present moment.",87682,6751,2020-06-19 04:01:22,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Happy Juneteenth! I want to thank @TheRoot and @RhapsoDani for allowing me to post this video about the significance of today, June 19th, and why it should be celebrated as a National holiday. ",110096,16946,2020-06-19 04:01:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"When you fight to honor racists, you show black Tennesseans and all of their allies where you stand, and you continue this cycle of hurt. You can’t change history, but you can change this. 🙏",126581,12683,2020-06-12 20:07:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I’m asking the Capitol Commission and the Tennessee Historical Commission to please consider the implications of how hurtful it would be to continue fighting for these monuments.,101233,8649,2020-06-12 20:07:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
We need to retroactively change the status of people who perpetuated hideous patterns of racism from ‘heroes’ to ‘villains.’ And villains don’t deserve statues.,69500,8040,2020-06-12 20:07:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Taking down statues isn’t going to fix centuries of systemic oppression, violence and hatred that black people have had to endure but it might bring us one small step closer to making ALL Tennesseans and visitors to our state feel safe - not just the white ones.",78142,9002,2020-06-12 20:07:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"His statue is still standing and July 13th is ‘Nathan Bedford Forrest Day.’ Due to social pressure, the state is trying to overrule this, and Tennesseans might no longer have to stomach it. Fingers crossed.",60101,5706,2020-06-12 20:07:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Then we get to this monstrosity. Nathan Bedford Forrest was a brutal slave trader and the first grand wizard of the Ku Klux Klan who, during the Civil War, massacred dozens of black Union soldiers in Memphis. ",58626,7311,2020-06-12 20:07:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Replacing his statue is a waste of state funds and a waste of an opportunity to do the right thing.,61682,5780,2020-06-12 20:07:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"FYI, he was a white supremacist newspaper editor who published pro-lynching editorials and incited the arson of the office of Ida B. Wells (who actually deserves a hero’s statue for her pioneering work in journalism and civil rights).",71594,7471,2020-06-12 20:07:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Edward Carmack’s statue was sitting in the state Capitol until it was torn down last week in the protests. The state of Tennessee has vowed to replace it.,56269,5911,2020-06-12 20:07:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"As a Tennessean, it makes me sick that there are monuments standing in our state that celebrate racist historical figures who did evil things. Edward Carmack and Nathan Bedford Forrest were DESPICABLE figures in our state history and should be treated as such.",395028,52113,2020-06-12 20:07:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
We need to fight for mail-in voting for the 2020 election. No one should have to choose between their health and having their voice heard. ,83288,13480,2020-06-09 19:09:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This article written by @BarackObama is a fascinating read about changing policy at the state and local levels. ,81310,11501,2020-06-09 19:09:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Racial injustice has been ingrained deeply into local and state governments, and changes MUST be made there. In order for policies to change, we need to elect people who will fight against police brutality and racism of any kind. #BlackLivesMatter",254458,44836,2020-06-09 19:09:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"After stoking the fires of white supremacy and racism your entire presidency, you have the nerve to feign moral superiority before threatening violence? ‘When the looting starts the shooting starts’??? We will vote you out in November. @realdonaldtrump",2103326,427084,2020-05-29 15:33:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
VERY STOKED about this cover of lwymmd on @KillingEve by Jack leopards &amp; the dolphin club!! ,146610,19480,2020-05-25 02:11:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@etnow I personally really relate to this tweet. 😎,30771,3802,2020-05-19 20:31:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The City Of Lover concert is streaming on @Hulu + @DisneyPlus! And the live songs are available now 💕 

#TaylorSwiftCityOfLover ",84499,12054,2020-05-18 19:58:45,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@TheAddyMiller Addy I had to google YGG but a) now I know what it means b) YGG back! c) tell your mom hi she seems cool 😎,8072,793,2020-05-18 03:10:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@tracesofswift @winestainedtay MY HEART ❤️,8253,686,2020-05-18 03:04:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@nathansrep_ THIS PIC IS SO AWW 🥰 🥺💕,7226,625,2020-05-18 02:42:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@LOLbridg Thank you so much for everything you do and how hard you’re working to keep us safe 🙏🙏🙏,7376,708,2020-05-18 02:35:30,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@Ru_ReAdy_FoR_IT I’m so sorry it’s been hard and I’m so touched and flattered that the show is making you smile 😊,8409,847,2020-05-18 02:25:31,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@13yearsoftay Aww thanks bud 🥺🥺🥺🏹💗,5824,536,2020-05-18 02:17:47,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@loverlauren13 @taylornation13 Cute cute cute 🎆🎆🎆,7201,654,2020-05-18 02:09:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@CaleighAMiller YAY! Glad you’re watching 💕,6486,621,2020-05-18 02:09:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Stoked to relive our Paris show tonight when the City of Lover concert airs at 10pm ET/9pm CT on @ABCNetwork - then tomorrow on @hulu and @disneyplus 💕 It was the best album release party I could’ve wished for 😆✨💐🎆🕶 love you guys 💋 ,180087,27487,2020-05-17 17:15:45,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"City Of Lover Concert 💕 Airing this Sunday at 10p ET on @ABCNetwork and streaming the next day on @hulu  and @disneyplus! 
#TaylorSwiftCityOfLover

📸: Dave Hogan ",107566,14911,2020-05-15 15:07:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
when you’re proud of your buns so you post them on the internet ,429665,32612,2020-05-14 22:02:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"PS for those of you who are separated from your loved ones or struggling with this day, my heart is with you 💗",90271,8530,2020-05-11 01:58:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
My conversations with my mom have always been and will always be some of my favorite memories - from when I was 10 months old in this video from Oct. 1990 to now talking every day on the phone. Our talks are everything to me. Myyyyyy goodness I love you Mom. Happy Mother’s Day 💐 ,176335,21323,2020-05-11 01:58:55,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Excited to announce the City of Lover Concert! We filmed my show in Paris in September and thought it’d be fun to share it with you 😄May 17 at 10p ET on @abcnetwork and available the next day on @hulu and @disneyplus! #TaylorSwiftCityOfLover ,143789,27606,2020-05-08 12:47:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I’m absolutely devastated and horrified by the senseless, cold blooded, racially motivated killing of Ahmaud Arbery. #JusticeForAhmaud",269158,37423,2020-05-07 21:25:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
🍷 🐍 biiig isolation 🐍 🍷 ,400983,50948,2020-05-07 17:27:50,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@rhodesmusic Oh I love this so much ☺️☺️☺️,9976,1102,2020-05-03 21:41:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Not a lot going on at the moment ,530349,60111,2020-04-27 21:08:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Captain Olivia Benson off duty like - ,265203,29735,2020-04-23 00:47:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@maisiehpeters 🎆🌸✨heavenly✨🌸🎆,19660,2087,2020-04-18 18:26:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: TONIGHT!! 💕 @glblctzn and @WHO are putting on an amazing event to help fight against #COVID19. Find out how you can wat…,0,6327,2020-04-18 18:09:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I'm so sad I won't be able to see you guys in concert this year, but I know this is the right decision. Please, please stay healthy and safe. I’ll see you on stage as soon as I can but right now what’s important is committing to this quarantine, for the sake of all of us. ",196473,26838,2020-04-17 17:00:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@RyanHurd Love this so much 🙏,10893,1246,2020-04-14 18:17:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"It’s National Siblings Day! My brother @austinswift7 is one of my best pals, and I’m really proud of him because he’s in a film that came out today called We Summon The Darkness (which he co-produced). Photo by Gigi. My facial expression by 3 glasses of wine. #nationalsiblingsday ",137041,13280,2020-04-10 18:18:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"My Women’s History Month playlist is nostalgic comfort vibes by women I adore 💛 @Spotify 
 ",75743,10822,2020-03-27 13:15:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"While we’re looking for things to do at home, I thought it’d be fun to share behind the scenes of my dad’s acting debut. 🎾 ",101978,11658,2020-03-20 18:01:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"For Meredith, self quarantining is a way of life. Be like Meredith. #QuarantineCats ",209980,33626,2020-03-16 21:50:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"No one:

Absolutely no one:

Me: here’s more footage of behind the scenes of me directing The Man video with a female voice and demeanor/ dude body and face! Just to make your day weirder! 

 ",131237,16649,2020-03-10 12:52:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"In honor of International Women’s Day, I changed out my @AppleMusic playlist to songs I’m loving right now by female artists and bands. 💕 Let’s all celebrate together by honoring the women in our lives and the women out there pushing things forward 😘 ",87877,11881,2020-03-07 17:15:15,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The Man Behind The Scenes - Becoming The Man is out now! Only took 5 hours in the makeup chair + a little sprinkle of privilege dust ✨✨✨➡️👨🏻  ,72545,10196,2020-03-06 13:19:20,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
My heart is with everyone in Tennessee who has been affected by the tornados. Sending you my love and prayers.,145559,13091,2020-03-03 20:24:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Shout out to Rebecca Skinner for being the best executive producer a (wo)man could ask for. 
I can’t believe I get to work with these legends. Having a little moment over here 🥺💓",33379,2849,2020-02-28 02:12:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"More thank you’s... Chancler Haynes is an editing extraordinaire. Stephen Galloway and Spenser Theberge were my movement coaches and taught me how to smoke, slouch, walk and act like a toxic bro. David Lebensfeld and Grant Miller aced that VFX magic. ",65323,7365,2020-02-28 02:12:26,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Rodrigo Prieto, our DP/cinematographer, is absolutely brilliant and down to earth and hilarious. Ethan Tobman created all those sets. Like, that wasn’t a real yacht. That’s how good he is. 🤯👏",31643,2721,2020-02-28 00:11:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I want to say a massive thank you to my main team in putting this whole thing together: Jil Hardin, our producer, worked tirelessly and truly made me feel like I could do this. Joe ‘Oz’ Osborne, our excellent AD, and I have worked together for years and he’s the coolest. ",80782,8222,2020-02-28 00:11:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Between 4-6 hours in the make up chair every day with these geniuses. Thank you Bill Corso and all who worked so hard on this transformation 🙏🙏🙏,33066,3010,2020-02-27 23:02:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Alongside every great (the) man is a team of hardworking creatives who made this thing happen. Bill Corso &amp; his incredible team and I have worked together before, turning me into a zombie.. but convincing a significant amount of people I was a dude is our crowning achievement. ",60953,7113,2020-02-27 23:02:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"@Dominic_Toliver @tiktok_us Dominic your reactions were SO good, when you were all ‘you got this!!’ And jayden’s all ‘😍❤️💗’. I cackle every time I see it. Thanks so much for spending the day with me!",4634,576,2020-02-27 14:50:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@iamlorengray This post 🥺🥰 I appreciate you saying this so much. I had the best time hanging out &amp; talking on the tennis court with you! Pennsylvania girls represent 🥳 Gonna be cheering you on for everything you do!,19917,1990,2020-02-27 14:48:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@jaydenbartels Every time I see you in the video I just GRIN because you were so good and so awesome to be around. Thank you SO much for being a part of it!!!,6923,711,2020-02-27 14:46:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
My dad making his acting debut as ‘unimpressed umpire’ is a memory I’ll always cherish. Thank you to the entire cast and crew for helping me become the man I always knew I could be 😂,45881,4505,2020-02-27 14:23:26,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
it’s so cool to have you be a part of this!! Thank you @jaydenbartels and @dominic_toliver for your amazing and hilarious reactions- and @iamlorengray your eye roll really was aStOnIsHiNg 🥰😘💗,37096,3593,2020-02-27 14:23:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Just sitting here pondering how happy I am that The Man music video is OUT. I want to say thank you to so many people- Gotta thank @TheRock for voicing The Man and for being so supportive of my music for years (and now my directorial debut!)- ,111187,17369,2020-02-27 14:22:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Man down. After a massive mantrum. 🎾 #TheManMusicVideo is out now!  ,112668,25884,2020-02-27 12:07:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"One small step for the man, one giant leap for #TheManMusicVideo...1.5 hours to go! I’m counting down with you on the premiere page:  ",63831,11413,2020-02-27 10:38:56,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Oh man...music video tomorrow at 7 A.M. EST! And I’m going to be chatting/answering your questions/mansplaining the video on YouTube starting an hour before at 6 A.M. EST ,138272,27689,2020-02-26 13:03:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"There are 19 hands in the hallway 

... but only 2 days until The Man Music Video ",152065,29479,2020-02-25 21:15:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The Man - Live From Paris is out now!  ,91209,18397,2020-02-18 05:24:04,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The Man - Live From Paris  ✨ 
Song/video tonight at Midnight ET ",122418,18794,2020-02-17 15:10:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"@billybragg It was excellent meeting you and this is so nice of you to say.  💗 See you at Glasto, new friend!",7378,620,2020-02-13 23:32:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
🎶I enjoy nights in Brixton🎶 but especially when they’re like last night @NME! Met @clairo @beabad00bee &amp; @fkatwigs who are amazing. Got to tell @robynkonichiwa she’s the melody queen of my musical heart &amp; got to take another middle finger trophy home to the felines. 🇬🇧🍾🥂 ,88515,11316,2020-02-13 22:58:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @NetflixFilm: Taylor Swift and MISS AMERICANA director Lana Wilson discuss the magic of capturing her songwriting sessions on film. ,0,6844,2020-02-12 16:35:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#TheManLyricVideo is out now!  ,108663,24718,2020-02-07 17:09:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#TheManLyricVideo out tomorrow at Noon EST ,127719,26506,2020-02-06 22:16:59,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"It’s an honor to get to work with such an incredible team, especially when it comes to my favorite thing in the world: songwriting. 🎶😄 &amp; swipe photos to see one of my other fav things: a fluffy floofy cat.",40976,3821,2020-02-06 17:05:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Jody is an advocate for women’s empowerment and one of the most-respected and accomplished industry leaders. Troy Tomlinson has been an amazing part of my team for over half my life and a passionate torchbearer for songwriters.,42874,3849,2020-02-06 17:05:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I’m proud to extend my partnership with Lucian Grainge and the Universal Music family by signing with Universal Music Publishing Group, and for the opportunity to work with Jody Gerson, the first woman to run a major music publishing company. ",140833,16407,2020-02-06 17:05:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#MissAmericana is on @NetflixFilm! I’m excited for you to see it. I want to thank Lana Wilson for her curiosity &amp; for wanting to make this film. It’s wild to be sharing so much of my life because it’s scary to be vulnerable! (understatement of the century)  ,126854,23805,2020-01-31 13:06:31,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
For a limited time #MissAmericana will be playing in select theaters - tickets available at  🎉 And stream it globally on @NetflixFilm January 31! ,68005,9424,2020-01-30 02:53:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
☃️❄️Sundance was as snowy and fun as this photo shoot foreshadowed❄️☃️ Thank you so much @Variety @ChrisWillman @shirleyhalperin for this cover/interview and Mary Ellen Matthews for taking these pics. Can’t wait for Jan 31 when #MissAmericana comes out on @NetflixFilm! ,108117,13830,2020-01-27 19:23:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"My heart is in pieces hearing the news of this unimaginable tragedy. I can’t fathom what the families are going through. Kobe meant so much to me and to us all. Sending my prayers, love, and endless condolences to Vanessa and the family and anyone who lost someone on that flight.",589793,71732,2020-01-26 21:29:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Miss Americana - Official Trailer · It’s been a long time coming ✨ Out in select theaters and on @NetflixFilm January 31
 ",216295,60867,2020-01-22 15:38:14,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Miss Americana 🎬 January 31 on @NetflixFilm

 ",170933,41714,2020-01-15 22:23:28,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Absolutely loved reliving the making of Lover - Diary of a Song with @joecoscarelli @nytimes 💘
 ",71682,9637,2019-12-24 17:04:30,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
The Making of #ChristmasTreeFarm • 24 hours and a lot of xmas spirit 🎄 ,69378,8982,2019-12-23 14:07:20,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
